building_number,building_status,building_type,num_floors,coords_EPSG_25832:x,coords_EPSG_25832:y,coords_WGS84:x,coords_WGS84:y
80200382,TB,111,2,599960.00000072,6645369.99993005,59.933627624340446,10.788677916942406
80200390,FA,122,2,599936.00000072,6645415.99993005,59.934046294134966,10.788270934889537
80202377,TB,136,2,599999.000000721,6645392.99993005,59.933824586926576,10.789386504825998
80202687,FA,122,2,599664.000000718,6645610.99993005,59.93586229176321,10.783500456813723
80202733,TB,322,3,599594.900000717,6645024.39993005,59.9306142587541,10.781982118834929
80202709,TB,131,2,599692.000000718,6645620.99993005,59.93594526852154,10.784006058481646
80202695,FA,322,3,599573.000000717,6644867.99993005,59.92921585772945,10.781515216745401
80200463,TB,122,2,599733.000000719,6645634.99993005,59.93606099704619,10.784746098218832
80200587,TB,122,2,599809.000000719,6645599.99993005,59.935728470846364,10.786088472289292
80200544,TB,122,2,599819.000000719,6645639.99993005,59.93608504795437,10.786286630805828
80200498,FA,181,1,599759.000000719,6645659.99993005,59.936279078047406,10.78522317241983
80200560,TB,122,2,599935.00000072,6645339.99993005,59.93336443828862,10.788216326299345
80200684,TB,111,2,599843.000000719,6645571.99993005,59.93546893454644,10.786683040091214
80200633,TB,122,2,599794.000000719,6645654.99993005,59.93622572810639,10.785846742145603
80200668,TB,136,2,599886.00000072,6645441.99993005,59.93429176605706,10.787389292556645
80200595,FA,122,2,599990.00000072,6645336.99993005,59.933324172231934,10.789198475137713
80200501,TB,122,2,599878.00000072,6645589.99993005,59.935622002325346,10.787317701260234
80200765,TB,136,2,600022.000000721,6645433.99993005,59.934186978903966,10.789817663307318
80200722,FA,121,2,599897.00000072,6645416.99993005,59.934064725103084,10.787573941795184
80200749,TB,111,3,599947.00000072,6645200.99993005,59.93211400605841,10.78836375901072
80200897,TB,122,2,599841.000000719,6645623.99993005,59.93593611826653,10.786672377779253
80200889,TB,136,2,599947.00000072,6645552.99993005,59.93527319807001,10.788533872139018
80200862,TB,143,5,599376.000000716,6645163.99993005,59.93192001170107,10.778134764063077
80200870,TB,655,5,599399.000000716,6644855.99993005,59.92915015574871,10.778398071772761
80200951,TB,142,4,599530.000000717,6645442.99993005,59.934386878147635,10.781023001280644
80200773,TB,122,2,599859.300000719,6645607.09993005,59.93578000665151,10.786991512349635
80200978,TB,142,4,599560.000000717,6645413.99993005,59.93411935595908,10.781545567400203
80200935,TB,142,4,599551.000000717,6645473.99993005,59.93466003087977,10.781413493568708
80200943,TB,142,4,599501.000000717,6645470.99993005,59.93464518182098,10.780517829993261
